"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"NFE2L1","NFE2L1",-0.232943714339517,1.84711594559785,-10.1733171837204,8.83594561683562e-24,7.25683083792324e-23,42.645956972714,0.850896925961699,0.85
"PDZRN3","PDZRN3",-0.232957078364363,-0.126532386342437,-12.1630233486823,5.64853496753969e-33,7.15691078600909e-32,63.6272153125021,0.850889043939047,0.85
"SLC13A1","SLC13A1",-0.233046085393802,1.54842616003829,-3.56586574402955,0.000370508069072679,0.000725477787489111,-1.51937140769161,0.85083654998305,0.85
"HES1","HES1",-0.233201524736089,0.52489816294403,-7.66413406300069,2.69648206756374e-14,1.25439168065693e-13,21.0965991686238,0.850744883798873,0.85
"ATP7B","ATP7B",-0.23322699077408,-0.343357608066491,-13.279976118436,9.44183897257388e-39,1.54716031241295e-37,76.8332837919713,0.850729866827368,0.85
"FGF1","FGF1",-0.233308186147052,-0.191843695204292,-7.94535861379951,3.08228224092123e-15,1.52769442139697e-14,23.2292340395049,0.850681988805248,0.85
"WWC1","WWC1",-0.233680656141809,0.62269587085984,-8.80990823995151,2.51142342513735e-18,1.51768939255493e-17,30.2370069684773,0.850462391032759,0.85
"CYP3A4","CYP3A4",-0.234198162851394,-0.562700383056855,-10.1685139036858,9.26181316708761e-24,7.594389705972e-23,42.5993782874382,0.850157377808741,0.85
"EMX2","EMX2",-0.234199352806958,1.31384598346422,-7.91452467609572,3.92338948805861e-15,1.93147123328836e-14,22.9918655658217,0.850156676587031,0.85
"EYA2","EYA2",-0.234290140852517,-0.538727798014782,-12.8683321262223,1.42598709357657e-36,2.14107460085468e-35,71.8503283184939,0.850103178354644,0.85
"LIMCH1","LIMCH1",-0.234437016699239,0.814009220257554,-7.87636008867906,5.28259896868642e-15,2.57949257186336e-14,22.699270167667,0.85001663666355,0.85
"HNF1B","HNF1B",-0.234613590110346,1.3369416542714,-6.3177620960452,3.21049130450599e-10,1.12499224086956e-09,11.9031559947573,0.84991260833582,0.85
"SERPINF2","SERPINF2",-0.234794468536449,0.495178642369789,-4.83177885725579,1.44789079851079e-06,3.7151024880233e-06,3.74670320760234,0.849806056906768,0.85
"PLA2G16","PLA2G16",-0.234946670476673,1.26536301221791,-6.61045912706351,4.80797925093466e-11,1.79421853433602e-10,13.7574508678561,0.849716408502526,0.85
"BSG","BSG",-0.235032446169246,0.828647989324156,-6.8352031272966,1.06056226115209e-11,4.16765915460420e-11,15.2359563821149,0.849665889962771,0.85
"TFB2M","TFB2M",-0.235182102215943,0.96061241833328,-11.205301147296,2.27282501830436e-28,2.34506920405268e-27,53.1124071978085,0.849577755575762,0.85
"KCNJ16","KCNJ16",-0.235517977187082,1.83670625042633,-6.3573451947164,2.49495534395797e-10,8.81897792476385e-10,12.14919618665,0.849379987730081,0.85
"ATP1B1","ATP1B1",-0.235823296414295,3.96871663480851,-7.29914483296098,4.04426863913418e-13,1.74631109945722e-12,18.4374465214174,0.849200251476279,0.85
"SDC4","SDC4",-0.236211097839554,1.96979752283194,-6.36356734172235,2.39768269280135e-10,8.49196589327807e-10,12.1880063949657,0.848972014183459,0.85
"MECOM","MECOM",-0.236393811164543,0.886942718329807,-6.47653754387279,1.15748731275528e-10,4.2088576717364e-10,12.8990060343813,0.848864501041119,0.85
"PEX5","PEX5",-0.236450383812234,0.399922104789422,-12.926599275422,7.06632090556454e-37,1.08001690970699e-35,72.547501542774,0.848831215024706,0.85
"DMTN","DMTN",-0.236698518535347,0.0165030928412238,-12.4545102794875,1.93207959996578e-34,2.63758530168893e-33,66.9769900725905,0.848685233801706,0.85
"PSPH","PSPH",-0.236883941049151,0.0970605461866074,-8.4632374899174,4.71395899784049e-17,2.62385578404567e-16,27.3456508553791,0.848576163462684,0.85
"TSPAN6","TSPAN6",-0.237190009998714,1.28083110366031,-7.62189634785065,3.71177903177366e-14,1.70882217919341e-13,20.7825765837989,0.848396156420753,0.85
"SDC2","SDC2",-0.237404840914524,0.782877761581857,-9.64931244954037,1.33513278608574e-21,9.69583291031722e-21,37.6829778746865,0.848269831626867,0.85
"SEMA4G","SEMA4G",-0.237931133384771,-0.580988406154348,-12.314603959305,9.84772701185653e-34,1.29425461049143e-32,65.3605787385226,0.847960440804488,0.85
"DNALI1","DNALI1",-0.23812127532434,0.413142192583566,-12.0274101589076,2.65325112134022e-32,3.26075633602208e-31,62.0923210312797,0.847848690078354,0.85
"TGFBR3","TGFBR3",-0.238259092128219,1.26836795262638,-8.79289599231591,2.90733574259374e-18,1.75073662944764e-17,30.0925943505264,0.847767701225945,0.85
"APOOL","APOOL",-0.238422959298887,0.361917154551381,-10.367194415043,1.2999840344091e-24,1.12266357701293e-23,44.5426939873765,0.847671413790747,0.85
"CLIC4","CLIC4",-0.238832456328722,1.72707420519579,-7.1465198687547,1.21057753296785e-12,5.06678480335502e-12,17.3620976570263,0.847430843429283,0.85
"COQ8A","COQ8A",-0.23893089208996,0.207703991959378,-8.66471195156613,8.68832846626847e-18,5.08227451759697e-17,29.0128373381834,0.84737302479675,0.85
"CTSF","CTSF",-0.238971507538749,0.580208830383752,-10.5637375784646,1.80283294755675e-25,1.62700502107394e-24,46.4985733057236,0.847349169477179,0.85
"FERMT1","FERMT1",-0.239188256088807,-0.237190429211706,-8.16798256832848,5.26319151898518e-16,2.74572108579712e-15,24.9688548932908,0.847221874447516,0.85
"TDP2","TDP2",-0.239502078814486,1.6423418959321,-6.87679018047366,7.97737044530872e-12,3.15423870082296e-11,15.5147344668874,0.847037602266,0.85
"TUBB2A","TUBB2A",-0.239574800441034,1.32356508181012,-6.29819184708919,3.63480687330039e-10,1.26414626801008e-09,11.7820586070393,0.846994906895192,0.85
"KLHL21","KLHL21",-0.239590763548685,0.23205790069287,-8.47565157630376,4.25193068374336e-17,2.37833650116389e-16,27.4473161760495,0.846985535132142,0.85
"RNF128","RNF128",-0.239762982498417,0.997501906466586,-6.57917100905356,5.91217911533735e-11,2.19463852017889e-10,13.5553807372623,0.84688443389507,0.85
"HNF4G","HNF4G",-0.239948515582058,-0.117231265175446,-6.50839459077444,9.4059722407433e-11,3.437314730579e-10,13.1016803355286,0.84677553009128,0.85
"GNB5","GNB5",-0.24074131751245,-0.0245135812643252,-10.7853908073853,1.86754846559442e-26,1.77799656058686e-25,48.7440379086971,0.846310330701619,0.85
"NR0B2","NR0B2",-0.240962378467822,-0.578176943677967,-10.6638236682783,6.50975522905206e-26,6.02373277982419e-25,47.5073015843128,0.846180662384838,0.85
"HNF1A","HNF1A",-0.24096515205799,-0.289255778202478,-9.40945557928309,1.2261749960528e-20,8.45424095390414e-20,35.4915375032531,0.846179035598829,0.85
"BCKDHB","BCKDHB",-0.241228429730443,-0.00980261895182054,-10.7775368694811,2.02521425992414e-26,1.9245181977439e-25,48.6637569494487,0.846024630326537,0.85
"SCAMP5","SCAMP5",-0.241245363524016,-0.205424565499873,-9.77184725364182,4.21846852427128e-22,3.15998832678929e-21,38.8220433305191,0.846014700076579,0.85
"ABCG2","ABCG2",-0.241247629361418,-0.492842385903061,-11.1381651299447,4.6451639142596e-28,4.7307570740343e-27,52.4039796237527,0.846013371361785,0.85
"SPTBN2","SPTBN2",-0.241497986873384,-0.179003637837531,-10.1172675320087,1.52850733441144e-23,1.23843007086822e-22,42.1036736165062,0.845866571504582,0.85
"LGALSL","LGALSL",-0.241571202570909,0.180090724686442,-10.1926154982915,7.31192742901318e-24,6.04401438655293e-23,42.8332993362211,0.845823645496071,0.85
"FCN3","FCN3",-0.241948098906955,0.0716424980488202,-4.94312217266676,8.27716088656242e-07,2.17848056795626e-06,4.28440001095217,0.845602707469174,0.85
"IQGAP2","IQGAP2",-0.242647812311793,1.17515596401054,-5.23105349629032,1.84746602954416e-07,5.19108000881809e-07,5.7303418905396,0.84519268589675,0.85
"CHPT1","CHPT1",-0.242836673073606,1.89668398035455,-8.24878598543505,2.74061322814355e-16,1.45497249521121e-15,25.6114483412534,0.845082050396916,0.85
"SNTA1","SNTA1",-0.242926006792632,-0.0612048311528701,-9.00616393073236,4.55472001220805e-19,2.85717865796487e-18,31.9217300909043,0.845029723340265,0.85
"SOX13","SOX13",-0.243506850468312,-0.0267777894325718,-11.8913050778272,1.23460251137852e-31,1.49041448392507e-30,60.5670061261944,0.844689574269735,0.84
"SMPD1","SMPD1",-0.243564869304388,0.126522926237638,-9.1520510800137,1.25235597180352e-19,8.13037448361333e-19,33.1963784250515,0.844655605260951,0.84
"DNPH1","DNPH1",-0.243887632464944,1.10848722119544,-6.89451201392671,7.06231459658044e-12,2.80000646568573e-11,15.6340243560268,0.844466658039763,0.84
"EAF2","EAF2",-0.243994499790341,0.801866971142955,-5.03554365388144,5.15801210552335e-07,1.38318053446043e-06,4.73981463596789,0.84440410667015,0.84
"TEF","TEF",-0.244009554087209,-0.25961427934462,-10.1289619033833,1.36365394946331e-23,1.10749496689932e-22,42.2165923606041,0.844395295491477,0.84
"PPFIBP2","PPFIBP2",-0.244137145489905,0.735810784820401,-9.93407624769106,8.99502061548829e-23,6.95193392240119e-22,40.3503263487689,0.844320620793684,0.84
"MPP5","MPP5",-0.244158788502963,0.795904115477418,-10.3027908425429,2.46587866691831e-24,2.10464185052084e-23,43.9090203501634,0.844307954565108,0.84
"MDH2","MDH2",-0.24417983395983,1.99882110643323,-11.3005292649078,8.1928525043354e-29,8.68102765355745e-28,54.1237637001075,0.844295638228991,0.84
"MAGI2","MAGI2",-0.244228676073514,-0.446003897346163,-15.4454528864441,3.86215458498538e-51,9.18384433290127e-50,105.188657480415,0.844267055275319,0.84
"ERBB3","ERBB3",-0.244436360628874,0.508723932344603,-9.02543462163709,3.84467480089273e-19,2.42515730037805e-18,32.0890139553735,0.844145526745097,0.84
"RSPH14","RSPH14",-0.244859021379329,-0.462240740849546,-10.3777903580282,1.1696270209126e-24,1.01179664034106e-23,44.6472911799019,0.843898256938559,0.84
"GLCE","GLCE",-0.24491425665462,0.433574371266494,-8.07200022148506,1.13390929745922e-15,5.82624249573896e-15,24.2132817425144,0.843865947920427,0.84
"SLC25A13","SLC25A13",-0.245523735714005,0.837212113329152,-10.0051919914379,4.53605485335161e-23,3.57327895805241e-22,41.0275166434374,0.843509524708506,0.84
"TNNC1","TNNC1",-0.24555164695575,-0.278270276380109,-2.73870425708903,0.0062186194085173,0.0103424501385962,-4.11205400679069,0.84349320582624,0.84
"BBS1","BBS1",-0.245584541817211,0.64133421083315,-12.1232553390452,8.90476183019066e-33,1.11309522877383e-31,63.1755567463167,0.84347397357338,0.84
"ST6GALNAC2","ST6GALNAC2",-0.246002592989981,0.261956352901632,-8.97881292389039,5.79003466873745e-19,3.59242138882527e-18,31.6848727352842,0.84322959469222,0.84
"SLC26A6","SLC26A6",-0.246164816112491,-0.520740211321333,-11.5930807260195,3.40129321669033e-30,3.87717091869104e-29,57.2782164922233,0.843134783492667,0.84
"UGT8","UGT8",-0.24706401589565,0.312231756062669,-6.62468926393101,4.37520062939654e-11,1.63809690353642e-10,13.8496589264814,0.842609440038844,0.84
"ZC2HC1C","ZC2HC1C",-0.247449786805169,-0.330798163609547,-13.8039796536851,1.31311087311637e-41,2.36383075310122e-40,83.3684240364815,0.842384159750485,0.84
"SERPINC1","SERPINC1",-0.248667409015092,-0.765334390702446,-7.45735793167181,1.26916004168903e-13,5.66193779505686e-13,19.5749897130208,0.841673494702427,0.84
"SIM2","SIM2",-0.248680075667324,-0.268525981231185,-6.59943743579833,5.17172376869927e-11,1.9264435531858e-10,13.686163682528,0.841666104964231,0.84
"ESRP2","ESRP2",-0.248749282602893,-0.207469427577926,-11.6627700007041,1.57745296735849e-30,1.82666552562181e-29,58.0401541974378,0.841625730711083,0.84
"ATP1B2","ATP1B2",-0.248831976809811,-0.434142731312854,-11.2620735498823,1.23816406729579e-28,1.29450179837418e-27,53.7144340000293,0.841577490732607,0.84
"OCEL1","OCEL1",-0.24899769174809,0.397364166963416,-11.2080775864188,2.20644272182757e-28,2.27887644754413e-27,53.1417861762665,0.841480828618543,0.84
"SLC17A5","SLC17A5",-0.249113584034462,0.485224931941143,-9.81549486710358,2.78967817529513e-22,2.10668089677938e-21,39.2309642231528,0.841413234832225,0.84
"NQO1","NQO1",-0.249593890890491,0.775773361919522,-6.31071172602389,3.35745925113705e-10,1.17447898880863e-09,11.8594877672627,0.841133155350275,0.84
"METTL7A","METTL7A",-0.249640292361476,1.84968045931955,-7.0541890563462,2.32570523227556e-12,9.53501844427331e-12,16.7220867981588,0.841106102378619,0.84
"LMAN2L","LMAN2L",-0.249688332831224,0.786219445665395,-9.67839666491272,1.01688497437964e-21,7.43220075985122e-21,37.9521477552332,0.841078094755131,0.84
"CTDSPL","CTDSPL",-0.250222123298898,0.848283747620105,-13.0162500313752,2.38650641705872e-37,3.72550047548479e-36,73.6254493744591,0.840766957327878,0.84
"LONRF3","LONRF3",-0.250236925095616,-0.422676016099894,-12.2645840409099,1.7561285682086e-33,2.28596247305621e-32,64.7865225038668,0.840758331251406,0.84
"TOLLIP","TOLLIP",-0.250434883367169,0.010452806546825,-11.3138785591581,7.09666211885923e-29,7.55081895581016e-28,54.2661459738491,0.840642975169056,0.84
"TRPM3","TRPM3",-0.250437844977314,-0.243833441932359,-10.0119323386679,4.25010546098414e-23,3.36617570399403e-22,41.0919292425469,0.840641249472262,0.84
"TOM1L1","TOM1L1",-0.250635449640993,0.467313792157445,-9.22947707533607,6.26365459407476e-20,4.12932741614535e-19,33.8805662615294,0.840526115468955,0.84
"PARM1","PARM1",-0.251988052339072,1.21427291118772,-7.66730587925457,2.63237184449162e-14,1.22680046079885e-13,21.1202468695894,0.839738447198787,0.84
"CALML4","CALML4",-0.252773522604865,0.476127182273329,-7.95534972125843,2.84995352279999e-15,1.41597545046792e-14,23.3063352201265,0.839281378976057,0.84
"FAM184A","FAM184A",-0.253242882229,-0.169659393735819,-10.2827663032769,3.00680272265123e-24,2.54116051467608e-23,43.7127262198489,0.839008375527965,0.84
"GSTM4","GSTM4",-0.253402555929807,-0.0644604132621979,-9.98306952882048,5.61528546631337e-23,4.39932020684453e-22,40.8163862870964,0.838915521421439,0.84
"PODXL","PODXL",-0.253855461410646,1.88388618913152,-5.60378807382245,2.363793442335e-08,7.17417273608649e-08,7.72053445543813,0.838652201874138,0.84
"HOXD10","HOXD10",-0.254023416784744,0.192879211739933,-8.00791998413204,1.88414291300141e-15,9.49500309780157e-15,23.7135239014936,0.838554573517798,0.84
"MARC1","MARC1",-0.254074310047344,-0.0995784693496082,-12.1509636293425,6.4854988173306e-33,8.18694140829696e-32,63.4901127262621,0.838524992751129,0.84
"PNMA8A","PNMA8A",-0.254113163871205,0.150512246724611,-7.4577104363355,1.26585487268825e-13,5.64965782332492e-13,19.5775500861722,0.838502410387746,0.84
"NFS1","NFS1",-0.2546148368204,0.00240080104595303,-12.1272438092443,8.50786839853584e-33,1.06739821319054e-31,63.2207968989163,0.838210885958808,0.84
"ARHGEF28","ARHGEF28",-0.254962759742728,0.111650562683989,-11.4139442512732,2.4065916864049e-29,2.61780850994576e-28,55.338187448596,0.838008765891718,0.84
"ACP5","ACP5",-0.255113433414931,0.444263088210053,-4.42313343381558,1.02089956499578e-05,2.40744881274952e-05,1.87617920478025,0.837921249638314,0.84
"MRPS2","MRPS2",-0.255370871571695,0.4590553581213,-11.2767914683672,1.05731027684219e-28,1.11109944303303e-27,53.8709477029723,0.837771742188109,0.84
"PFN2","PFN2",-0.255818254459745,1.77712298860595,-9.96360593747655,6.77287599418907e-23,5.27840373784933e-22,40.6309839092326,0.837511987615557,0.84
"MRPS35","MRPS35",-0.255894115367448,1.53972251764046,-10.7757258091131,2.06340472804207e-26,1.95717192432561e-25,48.6452522026841,0.837467950069567,0.84
"HTRA1","HTRA1",-0.255959685070526,1.50365975894906,-6.95579769274924,4.62380905271415e-12,1.85551207080071e-11,16.0488171832801,0.837429888472754,0.84
"TRAP1","TRAP1",-0.256148416991459,0.939157812127585,-9.52533255785897,4.22693174618435e-21,2.99517512853326e-20,36.5439088901458,0.837320343898527,0.84
"PPARA","PPARA",-0.25624289474791,0.0518755107321275,-11.0330738874193,1.41141655898872e-27,1.40934905426364e-26,51.3026706720194,0.837265512104516,0.84
"GLB1L","GLB1L",-0.256243529105957,0.448937603700644,-8.10922011188858,8.42844332295033e-16,4.35476669919996e-15,24.5052791700062,0.837265143956028,0.84
"ESPL1","ESPL1",-0.256292772126465,-0.38486688189076,-8.31785977809257,1.56159985055488e-16,8.42160256957999e-16,26.1654697468266,0.837236566356564,0.84
"TMEM176A","TMEM176A",-0.256435055429156,2.3256815081577,-5.77631956686981,8.73500943853914e-09,2.74901420464951e-08,8.68679474654027,0.83715399942012,0.84
"RAB25","RAB25",-0.256572155894019,0.286194757352517,-6.9943040482514,3.53719741230539e-12,1.43125617494351e-11,16.3112309350476,0.837074447785256,0.84
"PRLR","PRLR",-0.256591135021453,-0.309471002339456,-9.31874176946544,2.79951169469853e-20,1.88446392878818e-19,34.6759776639758,0.837063435868206,0.84
"PEX7","PEX7",-0.256964717443189,0.414774774144786,-12.1149848594795,9.78734461581217e-33,1.22192428201074e-31,63.0817883008383,0.836846708360233,0.84
"TFAP2B","TFAP2B",-0.257336504289232,-0.0147550000251656,-7.91985976267925,3.76319568373428e-15,1.85439401764737e-14,23.0328742787193,0.836631078234973,0.84
"SLC22A18AS","SLC22A18AS",-0.257502804830118,-0.0363857794734034,-6.41243793485865,1.75226465683401e-10,6.28002317424738e-10,12.4941046743738,0.83653464470033,0.84
"C11orf71","C11orf71",-0.257534972675199,0.171880917241964,-11.5775003130727,4.03653647220891e-30,4.58595393648179e-29,57.1084217407383,0.836515992652535,0.84
"AMBP","AMBP",-0.257928735164819,-0.497409468281143,-8.65634945811427,9.32680448233579e-18,5.44329770729928e-17,28.942909763442,0.836287709014117,0.84
"TMEM14A","TMEM14A",-0.258218023445956,1.69077654404396,-8.62416788114581,1.22460579597594e-17,7.09037047783353e-17,28.6743937552183,0.836120033952517,0.84
"PALM","PALM",-0.258440714099115,0.239543111647052,-8.98757622907377,5.36191972385246e-19,3.34302616929216e-18,31.7606894123265,0.835990982599619,0.84
"MTMR11","MTMR11",-0.258563289617549,0.427323717798259,-9.48854688589051,5.93482852494477e-21,4.17931278702206e-20,36.208544527208,0.835919957419551,0.84
"CRYZ","CRYZ",-0.259049191259998,2.91173749264341,-8.00962301526995,1.85897495841597e-15,9.37741438076138e-15,23.7267571900467,0.835638465852512,0.84
"IFT88","IFT88",-0.259314388881271,0.652181225076039,-9.56699237758624,2.87405506892318e-21,2.04646330638855e-20,36.9251500760149,0.835484872085199,0.84
"LZTS3","LZTS3",-0.260007730501601,0.561937542038177,-10.3406014444752,1.69405624915049e-24,1.45683138331066e-23,44.2806093034198,0.835083444725803,0.84
"SUCLG2","SUCLG2",-0.260235939228001,1.79451840596887,-8.98864821629786,5.31174672502915e-19,3.31376511674333e-18,31.769968537095,0.834951359806887,0.83
"ACACB","ACACB",-0.260498604605512,0.344755867923497,-9.39354894712558,1.41790343130153e-20,9.71069161758747e-20,35.348002763968,0.834799357585735,0.83
"CBR1","CBR1",-0.260609356220276,0.933460195197704,-9.48245226269231,6.2773588518839e-21,4.41140854024143e-20,36.1530968942646,0.834735274861695,0.83
"DHCR24","DHCR24",-0.26064710390588,0.496777558831579,-7.66737518299159,2.63098792705595e-14,1.22671461715217e-13,21.1207636719734,0.834713434547829,0.83
"LGSN","LGSN",-0.260812146830813,-0.700307494823966,-8.31847149713565,1.55381079816187e-16,8.38401868665179e-16,26.170395538101,0.834617949595635,0.83
"ABHD10","ABHD10",-0.260966459718452,0.845405414251425,-9.78074168964755,3.87805748570805e-22,2.9135295952509e-21,38.9052372091762,0.834528682346105,0.83
"SDHB","SDHB",-0.26100934530656,2.01554337122574,-8.84847581401479,1.80044281326241e-18,1.09711130903505e-17,30.5653591834024,0.834503875494767,0.83
"TOB1","TOB1",-0.261293615361892,2.04722270510848,-7.62341872922981,3.6693748702311e-14,1.69082280523267e-13,20.7938663875789,0.83433946022598,0.83
"MRPL49","MRPL49",-0.261328741603578,1.12391027817863,-12.7099630552353,9.48393842400005e-36,1.36967896024577e-34,69.9690970648275,0.834319146263625,0.83
"VEGFA","VEGFA",-0.261339317216247,0.322846811405784,-10.3018187288154,2.4897547940149e-24,2.12324793734799e-23,43.8994830351885,0.834313030346163,0.83
"DERA","DERA",-0.261350592598718,1.99500474857126,-9.61690514019225,1.80680856826838e-21,1.30102940919325e-20,37.3839289496916,0.834306509798514,0.83
"CRAT","CRAT",-0.261372180963289,0.491860874259943,-10.3005789179959,2.52053862542762e-24,2.14592068651103e-23,43.8873205533706,0.834294025401031,0.83
"MRPL2","MRPL2",-0.261659562875942,0.0447828785630256,-10.7365568887743,3.08862067164906e-26,2.91338988631103e-25,48.2457223607073,0.834127852282268,0.83
"NDUFS1","NDUFS1",-0.261761626951387,0.722445935071941,-11.0579683763548,1.08563727019636e-27,1.08723223190575e-26,51.5627111921055,0.834068843639231,0.83
"CYP4F11","CYP4F11",-0.261822058147088,-0.618678061516715,-6.21024100781799,6.32207439129638e-10,2.16198028933129e-09,11.2423070749813,0.834033907134665,0.83
"GLRX5","GLRX5",-0.261999810317683,2.13375790104001,-12.8623269643151,1.53276439196302e-36,2.29802286038443e-35,71.7786294052805,0.833931153468359,0.83
"GPRASP1","GPRASP1",-0.262086982987566,-0.00763664077857552,-11.3803526897691,3.46309609830089e-29,3.73919298892572e-28,54.977374463692,0.833880765959664,0.83
"DHRS1","DHRS1",-0.262158457034291,1.02619257905772,-10.6406273914,8.24941029946882e-26,7.58545146691265e-25,47.2727525862218,0.833839454833757,0.83
"COBLL1","COBLL1",-0.262226723859386,1.12096461773014,-7.72430270419744,1.7056228090817e-14,8.0554241214136e-14,21.5467696713323,0.833799999353668,0.83
"EPHX2","EPHX2",-0.262256586735154,0.491530678486771,-9.8936979867562,1.32426136014866e-22,1.01655949005406e-21,39.9677923011686,0.83378274039915,0.83
"PIK3C2G","PIK3C2G",-0.262694161910318,-0.458868131083391,-10.6126148053986,1.0974227567548e-25,9.99211726430793e-25,46.9901167792349,0.833529889107076,0.83
"COA3","COA3",-0.263149684972796,2.60101279534906,-8.98214798526162,5.62326376304776e-19,3.49743746819728e-18,31.7137182860326,0.833266748151813,0.83
"ALDH9A1","ALDH9A1",-0.263707282636433,2.84648063196447,-10.0362199193141,3.36017680057884e-23,2.67584172787529e-22,41.3243558681243,0.832944755075166,0.83
"SFXN1","SFXN1",-0.263721825408434,0.538022841643818,-8.00027539156694,2.00131706821153e-15,1.00508187733118e-14,23.6541547843317,0.832936358799954,0.83
"SOD3","SOD3",-0.263790067551402,0.153646643138633,-7.97415914676846,2.45842839626989e-15,1.22621611472486e-14,23.4517351423261,0.832896960301907,0.83
"HLF","HLF",-0.263903622031968,0.322813835903077,-9.60948607459352,1.93613284937946e-21,1.39023584163658e-20,37.3155970402977,0.832831405588716,0.83
"MOCS2","MOCS2",-0.264299230925639,0.274096383061946,-12.3295781652576,8.27864229043155e-34,1.09365784779926e-32,65.5328259885095,0.832603061876305,0.83
"CEL","CEL",-0.264459917908953,-0.414888580237028,-8.36724045975222,1.04183406246211e-16,5.67843991933639e-16,26.5641945778846,0.832510331936759,0.83
"SLC16A4","SLC16A4",-0.265151972240474,1.97695183700634,-5.71409236488968,1.25482672192887e-08,3.89751009469097e-08,8.33501412852319,0.832111076237831,0.83
"TNS1","TNS1",-0.265498460040396,0.475915675947298,-11.1864008183101,2.78051853384349e-28,2.8487777563677e-27,52.9125850178985,0.831911254578605,0.83
"APOE","APOE",-0.265718610266437,2.40761053772971,-3.93957826823473,8.42054305627866e-05,0.000178076634437331,-0.127440139667876,0.831784317511115,0.83
"RSAD1","RSAD1",-0.265883097829198,0.430135244051646,-11.4333478468001,1.94946497205783e-29,2.13647152618342e-28,55.5470344944817,0.831689487784839,0.83
"HOXD9","HOXD9",-0.266082977087542,-0.17091121894428,-9.4531119393865,8.22042727865055e-21,5.72184267693682e-20,35.8866235811979,0.831574268727405,0.83
"RNASE4","RNASE4",-0.266094433375561,1.06801229898727,-6.94099477457892,5.12350797577874e-12,2.0472008226783e-11,15.9483066515813,0.831567665310719,0.83
"ATP5MC3","ATP5MC3",-0.266920685476752,2.25217985935665,-9.95872934441808,7.09816261082725e-23,5.5234941168728e-22,40.5845831484353,0.831091550957193,0.83
"PTOV1","PTOV1",-0.26704369474016,0.834290408708085,-10.3048928751309,2.41502381115947e-24,2.06468381848709e-23,43.9296459804622,0.831020692183574,0.83
"UQCRC1","UQCRC1",-0.26704937266954,1.78187839046135,-8.00399724984317,1.94339902386214e-15,9.77916093454251e-15,23.6830526495719,0.831017421591117,0.83
"LRPPRC","LRPPRC",-0.267187560456324,1.22264539998124,-11.8881810976547,1.27872386431676e-31,1.53822958972222e-30,60.5321746925904,0.830937826835875,0.83
"TRIM2","TRIM2",-0.267313113977249,0.762624728560821,-8.0431463196077,1.4258677080078e-15,7.24987434827435e-15,23.9877875471918,0.830865515898802,0.83
"ANK3","ANK3",-0.267746421616226,0.749749797599269,-9.28899904717271,3.66398419074101e-20,2.45184805957636e-19,34.4101636175078,0.830616006262408,0.83
"PRKAA2","PRKAA2",-0.268123531546255,0.207657969808948,-12.0086322903594,3.28317964408453e-32,4.02524123030747e-31,61.8809756332556,0.830398917688445,0.83
"ACOT11","ACOT11",-0.268180964867643,-0.088642982418784,-12.3987187573954,3.70598782089735e-34,4.9729298515322e-33,66.3305021806908,0.830365860377463,0.83
"PCOLCE2","PCOLCE2",-0.26822734706097,0.441762127658402,-5.06809288992418,4.35833274420747e-07,1.1814409413977e-06,4.90216604797256,0.830339164804474,0.83
"STAU1","STAU1",-0.268257526082071,2.07538747044297,-9.72835493152668,6.35921052731623e-22,4.70498752835083e-21,38.4162372295672,0.830321795533512,0.83
"MOCS1","MOCS1",-0.26839379576927,-0.231763540781873,-12.5653459069794,5.25825922269781e-35,7.38539842748422e-34,68.2687575936765,0.830243371234104,0.83
"JUP","JUP",-0.268852234454205,0.577224653112422,-9.16475328334177,1.11820197724193e-19,7.2825574632476e-19,33.3082579499366,0.829979590461563,0.83
"GRPEL1","GRPEL1",-0.268927966302436,0.842405228498184,-11.3677750905838,3.96773581689212e-29,4.27503674686216e-28,54.8425189535031,0.829936023223255,0.83
"EMX1","EMX1",-0.268935569560599,-0.11227841472301,-10.3120514723328,2.24950944122502e-24,1.9247894591235e-23,43.9999164053484,0.829931649325074,0.83
"PRR5","PRR5",-0.269285325631769,-0.264836894817293,-11.0115883050555,1.76944836663145e-27,1.75656403386472e-26,51.0786596593367,0.829730471361781,0.83
"DHRS3","DHRS3",-0.269979290731737,1.30108824289982,-9.69974041013755,8.3231530463795e-22,6.10503873021739e-21,38.1501534069132,0.82933145042611,0.83
"CYP46A1","CYP46A1",-0.270149423868781,-0.644474274642357,-11.7427838614264,6.49670635559524e-31,7.60925801671951e-30,58.9199376877859,0.829233655370289,0.83
"TUBG2","TUBG2",-0.270290410609767,-0.0123460414833235,-13.0410705618116,1.76505105510375e-37,2.77229601204851e-36,73.9250138801299,0.829152622834012,0.83
"GALNT11","GALNT11",-0.270440825498651,2.40326443365684,-6.77659157855748,1.58005079507311e-11,6.12899065994785e-11,14.8458053424044,0.829066180172984,0.83
"AGPAT3","AGPAT3",-0.271297931983366,0.234619997529963,-10.4164437748508,7.94855624675297e-25,6.92872869761715e-24,45.029675732023,0.828573777456211,0.83
"COQ6","COQ6",-0.271353682350366,0.100947384804015,-11.6846606398177,1.23817198743014e-30,1.44194858445024e-29,58.2803235728395,0.828541759324621,0.83
"PGRMC2","PGRMC2",-0.271821133877499,1.49587000998576,-13.2027087615497,2.44610806431735e-38,3.93261870403221e-37,75.8877666973054,0.828273344752639,0.83
