"","Row","d.value","stdev","rawp","q.value","R.fold","logFC","FC_round"
"CORO1B",5272,-1.04323658354038,0.0197871869354059,0.296844987775061,0.129949007033004,0.985793437963094,-0.0206427172963678,0.99
"GPRASP1",8562,-1.04242732287666,0.023233126642402,0.2971902200489,0.130082724388732,0.983352895459347,-0.0242188460078934,0.98
"DSE",6469,1.04200246590616,0.0134870634395393,0.297394621026895,0.130154771129035,1.00978878062583,0.0140535533618336,1.01
"SPRR3",2992,-1.04144804180274,0.0116206710825038,0.297623471882641,0.130237497645822,0.991646394350433,-0.0121023251433074,0.99
"ANXA7",7000,1.03999377689957,0.0123720386616097,0.298304156479218,0.13051789416983,1.00895850545193,0.0128668432156345,1.01
"C12orf4",4448,1.03976196148581,0.0200576668502805,0.29842053789731,0.130551347473699,1.01456071164921,0.0208551990270764,1.01
"ONECUT2",6307,-1.03961344767643,0.00836331437523926,0.298488997555012,0.130563830088646,0.993991476567936,-0.00869461409164381,0.99
"TOMM20",9164,-1.03913535032406,0.0283635572501954,0.298702200488998,0.130631980597952,0.979777743474254,-0.0294735749996211,0.98
"HESX1",1944,-1.03908771346818,0.0181930336314393,0.298724694376528,0.130631980597952,0.986982111701222,-0.0189041577171431,0.99
"RAB5B",8316,-1.03870794875678,0.0220161112721947,0.298902689486553,0.130682137066063,0.984273863145789,-0.0228683097791424,0.98
"ZFP30",605,1.0386671828774,0.0208365825617728,0.298919315403423,0.130682137066063,1.01511436554249,0.0216422745102285,1.02
"IL11RA",10004,-1.03816197916435,0.0172473509357029,0.299174572127139,0.13077624724949,0.98766552368874,-0.0179055439827513,0.99
"APMAP",4581,1.03793560274476,0.0240789941518811,0.299270415647922,0.130800658326782,1.0174743640709,0.02499244530852,1.02
"PPP1R12B",76,-1.03779149015269,0.0168309157484111,0.299348655256724,0.130817369852073,0.987965808389083,-0.017466981135178,0.99
"KIAA0513",4674,1.03761444199863,0.0148776665572657,0.299436674816626,0.130838350244575,1.01075776131158,0.0154372816830592,1.01
"NPTN",3826,1.03715053653717,0.024545412006873,0.299667481662592,0.130917462279567,1.01780225106799,0.0254572872324545,1.02
"SLC13A1",9693,-1.03707502978928,0.0704026446149375,0.299697799511002,0.130917462279567,0.950650650433568,-0.0730128247612797,0.95
"KDM6A",624,-1.03685790430882,0.0186422453533787,0.299800488997555,0.130944828327777,0.986691263910453,-0.019329359448715,0.99
"SSBP3",4893,-1.03648621354941,0.0195261993490732,0.299971638141809,0.130991424587065,0.986069585067715,-0.0202386364283318,0.99
"F11R",7652,-1.03644559960576,0.0203941314753145,0.29998728606357,0.130991424587065,0.985455473899375,-0.0211374078253707,0.99
"PCBP1",5388,1.0360142507312,0.0247789447070298,0.300210268948655,0.131071289691382,1.01795327354819,0.0256713398345639,1.02
"UBE2C",677,1.03530574958899,0.0207467550380362,0.300548655256724,0.131201511683679,1.01499965340999,0.0214792347761934,1.01
"LPAR3",2937,-1.034559815703,0.0102832434666781,0.300864547677262,0.131310330280755,0.992652985525153,-0.0106386304657144,0.99
"POLR1D",4810,-1.03453779311156,0.0208510105250221,0.300878239608802,0.131310330280755,0.985159238292351,-0.0215711584127017,0.99
"C19orf73",7722,-1.03390802354721,0.0130903094947009,0.301173594132029,0.13140500949988,0.99066269000492,-0.0135341760172878,0.99
"PAM",6301,1.03390215024486,0.0192424122913854,0.301175550122249,0.13140500949988,1.01388552542143,0.019894771443962,1.01
"ALDOC",9460,1.03332838434885,0.0259733999863675,0.301430806845966,0.131498834928079,1.01877753439764,0.0268390514439596,1.02
"THOC6",4209,1.0330044228275,0.0236075981609646,0.30158337408313,0.131499764594617,1.01704728370238,0.0243867533126104,1.02
"KLHL41",7900,-1.03297416630568,0.0893043285802529,0.3016,0.131499764594617,0.938059237605646,-0.0922490643626758,0.94
"CYP2C19",6010,-1.03292399666071,0.0131438062120015,0.301621515892421,0.131499764594617,0.990633591322778,-0.0135765528438347,0.99
"PROP1",2322,-1.0328820571255,0.0147989368316525,0.301649877750611,0.131499764594617,0.989460790527728,-0.0152855563179474,0.99
"WWTR1",716,-1.03280071217329,0.023869592979193,0.301685085574572,0.131499764594617,0.983057335491162,-0.0246525326281972,0.98
"TPO",7136,-1.03279384106289,0.00816150626886407,0.301688997555012,0.131499764594617,0.994174391131803,-0.00842915340827809,0.99
"ARNTL",9441,1.03273176191621,0.0231873318732793,0.301714425427873,0.131499764594617,1.01673682344748,0.0239462940996272,1.02
"FXYD7",1114,-1.03234749291987,0.016731040844977,0.301894376528117,0.131560660402211,0.988099171705161,-0.0172722480702511,0.99
"MDM2",838,-1.03195315169036,0.0128499153214485,0.302077261613692,0.131622818394478,0.99085062703326,-0.0132605106149231,0.99
"IL37",2238,-1.0317025999977,0.0117988351952156,0.302209290953545,0.131662803622643,0.991597893018462,-0.0121728889478481,0.99
"RPP40",3171,-1.03106290927481,0.0199674596745715,0.302490953545232,0.13176795987732,0.985831027169083,-0.0205877070628912,0.99
"NCBP1",233,-1.03064535062099,0.0119254049699264,0.302678728606357,0.131832195258928,0.991516809892601,-0.0122908631865271,0.99
"OR3A3",1603,-1.03014470156868,0.0139295163234504,0.302906601466993,0.131913875865307,0.990103042200998,-0.0143494174360178,0.99
"PSMG1",9163,-1.03000617800806,0.0275825722909269,0.302968215158924,0.131923139562147,0.980500166241061,-0.0284102198650085,0.98
"SORL1",9226,1.02907268632556,0.0318145526602687,0.303378973105134,0.132081175104763,1.02295273466142,0.0327394871703476,1.02
"GRIK1",357,-1.02894646326988,0.00794781127862864,0.303452322738386,0.132081175104763,0.994347566326208,-0.00817787230588165,0.99
"ERCC1",8658,-1.02894531211182,0.0181805971794011,0.303452322738386,0.132081175104763,0.987117110529185,-0.0187068402391382,0.99
"LECT2",2579,-1.02876062745674,0.0215417674439503,0.303536430317848,0.132096241083187,0.984756321264605,-0.0221613221921646,0.98
"MAB21L1",4194,1.02869700976001,0.0111128966622494,0.303567726161369,0.132096241083187,1.00795539977029,0.0114318035662281,1.01
"MTRF1L",5160,-1.02837889991847,0.0165403101758595,0.303699755501222,0.13213611012256,0.988279002658701,-0.0170097059829609,0.99
"PSME4",3956,-1.02823915060107,0.0203736166049039,0.303753545232274,0.132141931970213,0.985584211222045,-0.0209489502324983,0.99
"ADGRL2",4889,1.02815792983611,0.0193983178648999,0.303795599022005,0.132142647460589,1.01392049798803,0.0199445343382783,1.01
"EID1",104,1.02806350322705,0.0248551271856078,0.303842542787286,0.132145489481308,1.01786952984601,0.0255526491275884,1.02
"ZNF26",3252,1.02756223142476,0.0179978101479381,0.304096821515892,0.132238491710999,1.01290148907277,0.0184938699563742,1.01
"KRT36",9694,1.02733528126929,0.00737534501098838,0.304205378973105,0.132268109786876,1.00526575864241,0.00757695214132046,1.01
"CD22",5266,1.02691635740177,0.0158717364334062,0.30438924205379,0.132330458423555,1.011361626835,0.0162989457638336,1.01
"VPS26A",9457,1.02668313679233,0.0260393823813658,0.304507579462103,0.132364307580436,1.01870349121801,0.026734194783436,1.02
"GAS8-AS1",9710,1.02640451823577,0.0108899595313293,0.304639608801956,0.132404098600296,1.00777774589291,0.011177503666363,1.01
"LAGE3",4807,-1.02578211033386,0.0279491492803727,0.304939853300733,0.132516979902207,0.980323806008143,-0.0286697373308564,0.98
"C11orf80",4916,1.02557358043227,0.0197850876071682,0.305042542787286,0.132543991606343,1.01416406633871,0.0202910631364494,1.01
"LIN37",9803,1.02538875811596,0.0260191258902251,0.305127628361858,0.132563348076139,1.01866502609946,0.0266797191838405,1.02
"KRR1",9539,1.02494935345174,0.0282968785746648,0.305347677261614,0.132641326718576,1.02030668713668,0.029002867399805,1.02
"BAMBI",5615,-1.02434347452901,0.0276368517413048,0.305641075794621,0.132751143086099,0.980568533465422,-0.0283096287377316,0.98
"ZNF140",7154,1.02396340030967,0.023531673995122,0.305807334963325,0.132805716324655,1.01684203287912,0.0240955729190239,1.02
"CEP63",2987,-1.02360935842278,0.0212356610504374,0.30598630806846,0.132865795733224,0.985045983556735,-0.0217370213835221,0.99
"GAS6",6510,1.02352613437245,0.0248883188896901,0.306027383863081,0.132865989178571,1.01781393229678,0.025473844824193,1.02
"WWP2",9135,-1.02304580096603,0.0128345646537964,0.306281662591687,0.132958735264802,0.990940027802049,-0.0131303474762936,0.99
"SLC6A20",5968,-1.02292796135962,0.0242780938276643,0.306340342298288,0.132966557273867,0.982933185906506,-0.0248347410248313,0.98
"BTBD7",5654,1.02254704232989,0.0166471493366775,0.306538875305623,0.133030150526787,1.01186897713487,0.0170224933174436,1.01
"FZD10",43,1.02247911257479,0.0144473165951071,0.306568215158924,0.133030150526787,1.01029182546451,0.0147720794512529,1.01
"ZMYM1",7190,1.02150131011528,0.020068434669957,0.307022982885086,0.133209812915543,1.01431090467689,0.0204999323073237,1.01
"CNTN6",2832,-1.02110092947644,0.0192650587201915,0.30720488997555,0.133271055740818,0.986457246683831,-0.0196715693656066,0.99
"TNK2",5053,1.02076352637719,0.0107368482703089,0.307355501222494,0.133318707415212,1.00762567121498,0.0109597831025775,1.01
"MGAT4A",709,-1.0204404692363,0.0207344864312481,0.307522738386308,0.133373557161171,0.985441197084443,-0.0211583090632763,0.99
"GOLGA2",7986,-1.02012942878792,0.0166565156363304,0.307663569682152,0.133416941572599,0.988291267520971,-0.0169918017816869,0.99
"LRRC1",7220,1.02005298158228,0.026914902865582,0.307706601466993,0.133417909778588,1.01921232363459,0.0274546269170345,1.02
"PMP2",8921,1.01982063883656,0.0148697330543919,0.307806356968215,0.133443469193658,1.01056663991447,0.0151644606628581,1.01
"SERPINB8",1469,1.01822705398937,0.0181636648505884,0.308547677261614,0.133747122921853,1.01290209637649,0.0184947349504643,1.01
"ERO1B",512,-1.0173327865511,0.0181785000706129,0.308963325183374,0.133909544651558,0.987263034862051,-0.0184935841321563,0.99
"MPHOSPH6",7163,1.01635802352393,0.0219723200074657,0.309430806845966,0.13409438591087,1.0155996083426,0.0223317437350229,1.02
"HOXB9",9727,-1.01592904687999,0.0204162397003695,0.309648899755501,0.134171117838441,0.985725975578825,-0.0207414509396696,0.99
"IREB2",2168,1.01561445904143,0.02087947884344,0.309803422982885,0.13422028828906,1.01480708760881,0.0212055006106474,1.01
"FOXB1",2081,-1.01468406075157,0.014530605116332,0.310251344743276,0.134396541852261,0.989832300540456,-0.0147439734046173,0.99
"CPB2",4030,-1.01422144300202,0.0147255912583657,0.310453789731051,0.134466425706702,0.989701238826694,-0.0149350104151166,0.99
"TMEM184B",2219,1.01364831530624,0.0215397962358177,0.310747188264059,0.134575680418937,1.01524912098961,0.0218337781664763,1.02
"STX6",1149,-1.01256084419065,0.0126712428328466,0.311251833740831,0.134776379066049,0.991146070348167,-0.0128304043397722,0.99
"U2AF2",2065,-1.01203653293884,0.0114129029047733,0.311487530562347,0.134860581474323,0.992025922651401,-0.0115502746865142,0.99
"MYL6B",1364,-1.01139198536389,0.0381747931383626,0.311781907090465,0.134970163992042,0.973592743394019,-0.0386096798230646,0.97
"GNPAT",7214,-1.01101609705317,0.0196685054620779,0.31198239608802,0.13503475162977,0.986311202065775,-0.0198851756271387,0.99
"DPP8",5951,1.01096452843072,0.0206745022002813,0.31201369193154,0.13503475162977,1.01459305370367,0.0209011883674471,1.01
"CNTLN",9776,1.01074859337336,0.0160759212180515,0.312121271393643,0.135063435383406,1.01132641438496,0.0162487147583271,1.01
"CRNN",9483,-1.01053260952807,0.00978448361596992,0.312220048899756,0.135088303202901,0.99316991150138,-0.0098875397613312,0.99
"VPS72",2648,-1.00945954681344,0.0214341545130486,0.312720782396088,0.135265228697816,0.985114338865568,-0.0216369119010708,0.99
"GTF3C3",2315,-1.00939136978306,0.0154867116491349,0.312752078239609,0.135265228697816,0.989223108474491,-0.0156321530849556,0.99
"GTPBP8",5813,-1.0093870683246,0.0198956219307104,0.312753056234719,0.135265228697816,0.986176388381391,-0.0200823834931344,0.99
"INSIG2",6222,-1.00893923239664,0.0243726027660642,0.312968215158924,0.135318129447479,0.9830996225947,-0.024590475126301,0.98
"ITSN1",2109,-1.00893520382397,0.0148225214602776,0.312971149144254,0.135318129447479,0.989687550788511,-0.0149549637107099,0.99
"TERF2IP",9417,1.00888372037043,0.0197781235049789,0.312999511002445,0.135318129447479,1.01392702873187,0.0199538268236507,1.01
"HSF2",8357,1.00879469025749,0.0209094754186275,0.313048410757946,0.135321379942767,1.01472821524316,0.0210933677783808,1.01
"CDH4",231,-1.00839046377944,0.00888944842952544,0.313260635696821,0.135394233783033,0.993805867621398,-0.00896403502459282,0.99
"ERCC3",7378,-1.00829855720873,0.0194160630328014,0.313299755501223,0.135394233783033,0.986521782768635,-0.0195771883426474,0.99
"TBC1D2",8649,-1.00812956579804,0.01563739675218,0.313377017114914,0.135404514037725,0.989132350291347,-0.0157645219979871,0.99
"NPPB",1372,-1.00806462777836,0.0120997124230469,0.313406356968215,0.135404514037725,0.99158112030567,-0.0121972920999636,0.99
"PLXNA3",1176,1.00768570593468,0.0113967328521627,0.31360488997555,0.135472390190795,1.00799209499188,0.0114843247894798,1.01
"SRSF6",7793,1.0074155731435,0.0241735266440348,0.313731051344743,0.135508989130917,1.01702333911537,0.0243527871990011,1.02
"CHRNB3",7713,-1.00566373952567,0.0105554034769817,0.314596577017115,0.135864887816385,0.992669116362483,-0.0106151865328638,0.99
"SLF2",9662,1.00527354367613,0.014194610338087,0.31480293398533,0.135936054778641,1.00993991631777,0.0142694662356707,1.01
"SLC25A28",5730,1.00436460412791,0.0144793151948914,0.315241075794621,0.136107277482214,1.01013107631759,0.0145425116737603,1.01
"KCNA6",5525,-1.00385532589264,0.00858998099771374,0.315462102689487,0.136184726650978,0.994040750997132,-0.00862309817387134,0.99
"KRT75",1683,-1.00338742406417,0.0119439711972767,0.315691931540342,0.13626595466932,0.991727433363398,-0.0119844304927324,0.99
"BCL2L11",607,-1.00322654802188,0.0113129873251521,0.315764303178484,0.136267551997833,0.992163996354637,-0.0113494892220279,0.99
"KLF5",7110,1.00317931902278,0.0275477330619079,0.315778973105134,0.136267551997833,1.01933998205398,0.0276353160936662,1.02
"CYTL1",1499,1.00287691946642,0.0123652831527417,0.315919804400978,0.136310337042264,1.00863266752842,0.0124008570765518,1.01
"DNAJC13",4908,-1.00252411299895,0.0221560642917408,0.316099755501222,0.136369987644868,0.984721737871761,-0.0222119887016246,0.98
"MAD1L1",1068,1.00193774840667,0.0204169879153236,0.316370660146699,0.136468856004195,1.01428040511145,0.020456550901126,1.01
"SLCO1B3",1179,-1.00181163960602,0.0120823028619828,0.316433251833741,0.136477852778879,0.991645111401618,-0.0121041916403774,0.99
"RNF144A",1869,-1.00162533316472,0.0236642254653729,0.316519315403423,0.136496969282836,0.983704776171678,-0.0237026877158393,0.98
"ALOXE3",6024,-1.00142666261877,0.0100803630240942,0.316642542787286,0.136532105294043,0.993027279461109,-0.0100947443012047,0.99
"CLOCK",3870,1.00124499314515,0.0278337324552452,0.316724694376528,0.136535738706494,1.01950467099094,0.0278683852613561,1.02
"COPS5",7670,1.00122819583007,0.020652358876591,0.316734474327628,0.136535738706494,1.01443591181826,0.0206777240176436,1.01
"ALCAM",563,-1.00028786075607,0.0271623641835877,0.317172616136919,0.136690368201058,0.981343295828137,-0.0271701831622776,0.98
"HNRNPH1",6827,1.00019092114963,0.0249541856789056,0.31721075794621,0.136690368201058,1.01745074143333,0.0249589499607235,1.02
"SLC5A1",8859,-1.00016004205466,0.0485052038868262,0.31721858190709,0.136690368201058,0.966932464563308,-0.0485129667593177,0.97
"SIGLEC6",5756,-0.999221215780749,0.0115572723734954,0.317650855745721,0.136858602386602,0.992027299910024,-0.011548271752154,0.99
"BZW2",1070,-0.999105326635571,0.0298948054230437,0.317703667481663,0.136863324053578,0.979509873879313,-0.0298680593368975,0.98
"SPG11",1106,0.998817422461796,0.0149355218160683,0.317811246943765,0.136891634716619,1.01039391754302,0.0149178594034471,1.01
"ELF5",9236,-0.997218310418613,0.0451212332593258,0.318620048899755,0.137221937465766,0.969292692505734,-0.0449957199948692,0.97
"CLSTN1",3077,-0.996093967151475,0.0260610684033495,0.319133496332518,0.13740813706271,0.982167321254617,-0.0259592730140987,0.98
"DEFA6",8608,-0.99609272807577,0.0179552324312389,0.319136430317848,0.13740813706271,0.987679535807503,-0.0178850764556674,0.99
"PCDH11Y",4980,-0.995528521449092,0.0164948373433005,0.319406356968215,0.137506252481365,0.988682306442473,-0.0164210810319183,0.99
"MTCH1",5843,0.995095715424405,0.0210836293545798,0.319628361858191,0.13758371419532,1.01464864169081,0.0209802292363407,1.01
"CNTD2",1691,-0.994807688622727,0.0212041780816438,0.319771149144254,0.137627060867418,0.985485070513484,-0.0210940793865437,0.99
"TMEM100",2058,0.994666538865572,0.0277334007914694,0.319844498777506,0.137640514628253,1.01930477491993,0.0275854857762229,1.02
"PPM1B",2782,0.994105561220265,0.0203460001495823,0.320115403422983,0.137738968642078,1.01411838080371,0.0202260718972883,1.01
"KRT16",433,-0.993983106441222,0.0145107529205374,0.320177017114914,0.137747355074191,0.990052240530636,-0.0144234432647552,0.99
"MAL",9650,-0.993878637788825,0.0461795112951924,0.320222982885086,0.137749008097559,0.968687459670002,-0.0458968297798173,0.97
"ERMAP",5612,-0.993134227922703,0.016376592956555,0.320608312958435,0.137896624436786,0.988789854069135,-0.0162641550019124,0.99
"EMID1",4746,0.992847157035737,0.020891148645648,0.320741320293399,0.137935689860129,1.01448091007859,0.0207417175400426,1.01
"DHX29",5410,-0.99250828299912,0.0256518006213583,0.320902689486553,0.137986940501408,0.982507534070434,-0.025459624590542,0.98
"PHB2",5764,-0.99240164877233,0.0221130327247417,0.320947677261614,0.137988140677018,0.984903982848882,-0.0219450101353894,0.98
"ZNF682",3832,0.992156766867171,0.019604592161835,0.321070904645477,0.137995101816033,1.01357358298899,0.0194508287750346,1.01
"OPRK1",3325,-0.992105023667179,0.0110776065133754,0.321089486552567,0.137995101816033,0.992411150987819,-0.0109901490721281,0.99
"SLC17A4",2469,0.992104937390308,0.0199932248582826,0.321090464547677,0.137995101816033,1.01384378560243,0.0198353770962573,1.01
"FZD9",5125,-0.991907177684313,0.0150100938946069,0.321168704156479,0.13801058905654,0.989733063651133,-0.0148886198717761,0.99
"TPST2",5252,0.991273027922559,0.0240255433709863,0.321453300733496,0.138114734990847,1.01664491364653,0.0238158731248432,1.02
"TMBIM1",1012,0.990960322795326,0.0264651964756497,0.32161271393643,0.138165074685637,1.01834468376856,0.0262259596423517,1.02
"ARHGEF15",479,0.990799148846944,0.0156197597094388,0.321684107579462,0.13817759285058,1.01078491914465,0.0154760446253063,1.01
"VDAC3",1238,-0.990612758177621,0.018082107648938,0.321782885085575,0.138201868766298,0.987660852999277,-0.01791236653178,0.99
"GNA12",9176,-0.990495050230335,0.0146148442647896,0.321838630806846,0.138207659100535,0.990016221442584,-0.0144759309041611,0.99
"A4GNT",9935,-0.990190207443599,0.0116466502957625,0.32199902200489,0.138258380082042,0.992038214356827,-0.011532399072383,0.99
"BIN3",3933,-0.98995762676703,0.0191961504870629,0.322126161369193,0.138294812108863,0.986914236727629,-0.0190033755792356,0.99
"IFT57",1915,-0.98986810769938,0.019427603930886,0.322183863080685,0.138301325162208,0.986758696784101,-0.019230765540199,0.99
"TMSB4Y",5692,0.989783238428963,0.0186887737408917,0.322225916870416,0.138301325162208,1.01290427289018,0.0184978349955254,1.01
"DNMT3A",8054,-0.98947295535892,0.0127629158744605,0.32239413202934,0.13835536487734,0.991284749088603,-0.0126285600892999,0.99
"DUSP8",9753,-0.989135079510679,0.0197200079769233,0.322562347188264,0.138408434660636,0.986570632725222,-0.0195057516582053,0.99
"SMG8",6748,-0.989035580148446,0.0150648490032793,0.322602444987775,0.138408434660636,0.989725481804882,-0.014899671673807,0.99
"GANAB",1516,-0.988659485191379,0.0268694724145161,0.32278728606357,0.138469571258137,0.981755201211407,-0.0265647587646985,0.98
"DCAF6",5912,-0.988461675204151,0.0234327363707559,0.322894865525672,0.138497552410629,0.984073267549726,-0.0231623618476555,0.98
"ATXN10",4045,-0.988325776262963,0.0149002361006554,0.322969193154034,0.138505683819353,0.98984443496587,-0.0147262874106819,0.99
"HSPB3",1289,-0.988278018806992,0.0388129637454402,0.322998533007335,0.138505683819353,0.973762603325632,-0.038357998914371,0.97
"IL9",1646,-0.98818985570118,0.00975600937789017,0.323042542787286,0.138506393355193,0.993339792098003,-0.00964078949935695,0.99
"KPNA3",8292,0.987720869674052,0.0253020506231132,0.323278239608802,0.138589278878975,1.01747360107738,0.0249913634459982,1.02
"MSI1",1770,-0.987579878258914,0.0172122655194975,0.323339853300734,0.138597523073529,0.988286687888629,-0.0169984870863065,0.99
"UBB",3560,-0.986583518965452,0.0256244181213865,0.323831784841076,0.138788770250238,0.982629441897771,-0.0252806286016404,0.98
"CRELD1",1377,-0.986521059683235,0.0158105701201514,0.323870904645477,0.138788770250238,0.989246896751343,-0.0155974603891281,0.99
"HEATR3",1931,-0.986131272697093,0.0161037651680411,0.324086063569682,0.138862775358396,0.989052887740242,-0.0158804264403753,0.99
"C6orf47",6493,-0.985044847862919,0.018848193439786,0.324607334963325,0.139061837683375,0.987213264457346,-0.0185663158393849,0.99
"TBC1D4",2599,0.984966142854629,0.0366435926894529,0.324635696821516,0.139061837683375,1.02533311697504,0.0360926981516665,1.03
"APOBEC2",2355,-0.984750662500462,0.0563061198361907,0.324759902200489,0.139096821940496,0.962295916085363,-0.055447488811519,0.96
"C8A",989,0.984352373348085,0.0188836112836431,0.324960391198044,0.13916446553608,1.01296766855495,0.0185881275844372,1.01
"CSGALNACT2",902,0.983058670547374,0.0177717545813169,0.32560586797066,0.139422632722359,1.01218337070951,0.0174706774320041,1.01
"SNX16",3458,0.982896776101795,0.0188657883055304,0.325696821515892,0.139443319614503,1.012936069375,0.0185431225041254,1.01
"SEC14L4",700,0.982636556952322,0.00960364592508185,0.325837652811736,0.139485352875941,1.00656259625269,0.00943689356601132,1.01
"AHSA1",31,-0.982422049381824,0.0246632635459919,0.325946210268949,0.139513561081113,0.983345474198072,-0.0242297339172993,0.98
"ZNF467",363,-0.980961461989258,0.0195398702765462,0.326688508557457,0.139799292306295,0.986801723358016,-0.0191678597135615,0.99
"FGFR1",289,0.980945841268675,0.0136289581684939,0.326699266503667,0.139799292306295,1.00930994208841,0.0133692698362091,1.01
"SLC35C2",7762,0.980817823203537,0.0174652350302169,0.326762836185819,0.139808199969763,1.01194453231798,0.0171302138040755,1.01
"NVL",1974,0.980103620489518,0.0151633081772843,0.327067970660147,0.139920447288985,1.01035452621719,0.0148616132431544,1.01
"RXFP3",5966,0.979898041666279,0.00790225877323685,0.327169682151589,0.139945651795907,1.00538175122576,0.00774340789663644,1.01
"TNNT1",3029,-0.979738856350147,0.0957856451202571,0.327245965770171,0.139959974451574,0.93702216606676,-0.0938449184048815,0.94
"TFEC",1036,-0.979600498673253,0.0389645229288843,0.327330073349633,0.13996853637677,0.973889728896315,-0.0381696660917004,0.97
"PRPF8",8063,0.979562949435983,0.024293093200582,0.327351589242054,0.13996853637677,1.01663134214795,0.0237966140264838,1.02
"HIC1",689,0.977932489818267,0.0151146785585511,0.328193643031785,0.140309033831108,1.01029816707747,0.0147811352355659,1.01
"C5orf15",8260,0.977870212821175,0.0211216269715994,0.328233740831296,0.140309033831108,1.01441937789459,0.0206542098618504,1.01
"ATP8A2",2595,0.97591004636869,0.0111985118011,0.329228361858191,0.140715807096706,1.00760399004378,0.0109287401710727,1.01
"NDST3",936,-0.975828750109764,0.0176337082690871,0.329274327628362,0.1407170613873,0.988143532575175,-0.017207479500024,0.99
"HTR1D",3016,-0.975530881791784,0.0118378609726355,0.329395599022005,0.140750493386756,0.992027349968135,-0.0115481989531636,0.99
"CRYGA",6728,-0.974316381555183,0.0145446762189497,0.329968704156479,0.140976959645815,0.990225415535021,-0.0141711163045393,0.99
"TRIM29",996,0.974183426686362,0.012062051477219,0.330032273838631,0.140985699502712,1.00817819054612,0.0117506506409447,1.01
"RIOK2",893,-0.973802380298731,0.0198127986653724,0.330212224938875,0.141016460415819,0.98671561796347,-0.0192937505007191,0.99
"DSC2",9214,0.97377177466828,0.0167927704532432,0.330225916870416,0.141016460415819,1.01139904819176,0.0163523258858518,1.01
"IRGC",2679,0.973703395502849,0.00917952366143945,0.330250366748166,0.141016460415819,1.00621467338238,0.00893813335824145,1.01
"VBP1",8858,-0.973644835627328,0.0278624369042593,0.330276772616137,0.141016460415819,0.981371909750055,-0.0271281177998285,0.98
"HSPA1A",1296,-0.973449020807509,0.044990224820482,0.330348166259169,0.14102852952861,0.970099282867976,-0.0437956902974124,0.97
"TNS2",2192,0.973136963200841,0.0198446528135386,0.330504645476773,0.141076914527256,1.01347574727892,0.0193115651747419,1.01
"CDC16",8842,0.9727511615028,0.0174323897021331,0.330671882640587,0.141129878358817,1.01182330749693,0.0169573773305181,1.01
"BRD3",7908,0.972334438280727,0.0226276324957427,0.330897799511002,0.141207869441309,1.01536724547979,0.0220016263323706,1.02
"ENO1",5703,0.972139824988679,0.0267807318102373,0.331011246943765,0.141237851041462,1.01820963033006,0.0260346159350725,1.02
"IMPA1",8465,-0.972048129251749,0.0280770440685967,0.331064058679707,0.14124195579363,0.981260275657191,-0.0272922381617986,0.98
"SLCO1C1",6669,0.971837437646116,0.00905805454677795,0.331176528117359,0.141271507937472,1.00612039805637,0.00880295652079924,1.01
"IDS",8191,0.970429357992452,0.015265717427619,0.331840586797066,0.141536315665032,1.01032139239621,0.0148143003625783,1.01
"BCAS2",7391,0.9699033172618,0.0259436823917579,0.332104645476773,0.141630468973111,1.01759456029633,0.0251628636137527,1.02
"MAP3K4",4973,-0.969389036625563,0.0158043863644521,0.332345232273839,0.141714589133813,0.989436757165551,-0.0153205988722944,0.99
"NMU",5404,0.968301876764507,0.0238818565163762,0.332881173594132,0.141924612403057,1.01615807444948,0.0231248464854278,1.02
"HPCAL4",1154,-0.967875852554002,0.0278306085146684,0.333084596577017,0.141979323890402,0.981502213268237,-0.0269365739432314,0.98
"LIMD1",6328,0.967862586618581,0.0123241473858855,0.333096332518337,0.141979323890402,1.00830218943831,0.0119280811667716,1.01
"PIAS3",3551,0.967536121241743,0.0172290610599788,0.333275305623472,0.142037095872464,1.01162159456524,0.0166697389106087,1.01
"HERC1",86,0.96715110239395,0.0162133971057004,0.333497310513447,0.14211318993,1.01092838901465,0.0156808048843289,1.01
"SEC23IP",2866,-0.966320265800134,0.0178627298270605,0.333893398533007,0.142263436527145,0.988106794812565,-0.0172611178344011,0.99
"PSMA2",2544,-0.966151024258772,0.0242280961828632,0.33398630806846,0.142275948506765,0.983905730198571,-0.0234079999429154,0.98
"SUPT16H",8296,-0.966114095482781,0.0210520643866443,0.3340097799511,0.142275948506765,0.986001197489594,-0.0203386961429481,0.99
"ABCA6",1180,0.96538275876324,0.0207741801773305,0.334369682151589,0.142410703372753,1.01399816066062,0.0200550353706366,1.01
"SF3B3",475,-0.964824142459155,0.0124832508169113,0.334632762836186,0.142504191459237,0.991686387903896,-0.0120441417645289,0.99
"MYOM1",1798,-0.964648106534217,0.0456761742586909,0.334703178484108,0.142515618999656,0.969920606842711,-0.044061435012373,0.97
"ACTR5",9432,-0.964560267118888,0.0142847610173793,0.334751100244499,0.142517466981009,0.990494924168764,-0.0137785129026519,0.99
"SMAD5",8392,0.963574079272085,0.0176117133720106,0.335232273838631,0.142703743796396,1.01183229395459,0.016970190496839,1.01
"LY6H",3459,0.962359703438612,0.0163199095095247,0.335838630806846,0.142943254016663,1.01094577996114,0.0157056232757315,1.01
"CCT6A",7152,-0.962010402894218,0.0229698761375907,0.33600586797066,0.142995823321443,0.984800050013186,-0.0220972597975533,0.98
